Date,SPY,QQQ,IWM,TLT,LQD,GLD,SLV,USO,AAPL,MSFT,NVDA,TSLA,ARKK,COIN,XLE,CAT,LMT,XLF,JPM,VNQ,JNJ,PG,WMT,DIS,AMD
2021-06-21,3.187643454079487e-05,8.835515063274226e-05,0.00011099327377052941,6.603173238226656e-05,1.5106368830646706e-05,0.00011941649554329818,0.000246639771140289,0.000198224433435433,0.00014712461102532772,0.00011421699000373161,0.000638634952667975,0.0006958656870534447,0.0004215073447851172,0.001135882839180463,0.0002781160467569651,0.0002690179004733411,6.141643670861271e-05,0.00012837226096447296,0.00017324602462651982,8.504943578535839e-05,8.812030720141638e-05,0.00010678868804671863,6.015727190887449e-05,6.816152499182113e-05,0.0003229230362341213
2021-06-22,3.6670747885210494e-05,7.035657923587398e-05,0.0001331015226613412,7.796719507705785e-05,1.442382330159748e-05,0.0001263944195850576,0.0002501519959301089,0.00019437724574626803,0.00013418721694552255,0.00011213041079398757,0.000566129831688098,0.0006066749445814256,0.0003575644436724172,0.0011067151279783318,0.0003733577870269206,0.0002888094731232921,6.272629381871073e-05,0.00015750490352127067,0.0001885848527460694,0.00010103209705633127,9.341378516999642e-05,0.00010446623795769988,6.39735177595619e-05,6.430100083676904e-05,0.0003253434286888689
2021-06-23,3.8191070251111664e-05,7.338383535295009e-05,0.00013385621714360568,7.773204880764545e-05,1.454636140433351e-05,0.00012734987663601003,0.0002495737239970273,0.00015055405389499565,0.0001307859307821194,0.00011708881898618009,0.0005633976688637854,0.0006022552963278341,0.00036346699919767605,0.001021090988128311,0.0003755251080931122,0.00028384439388053496,6.228576390744703e-05,0.00015229604011295937,0.00018169178821464136,0.00010246232924771475,9.348998695684982e-05,0.00010447396022478653,6.391863143142129e-05,6.269686646439154e-05,0.00032591803374369395
2021-06-24,3.263725212667495e-05,5.816274863531089e-05,0.00013214809518533206,7.734757085977996e-05,1.4270497186033672e-05,0.00012720433508262455,0.00024615608473653694,0.00010406374160461428,0.00012144572916115096,8.910334404992445e-05,0.00047782132093348033,0.0006450727896908376,0.0003468019089273303,0.0010337614194580503,0.0003705509306762825,0.00028120437358806826,7.226215464622931e-05,0.00015125286278969797,0.00018209555420786695,9.422581522822565e-05,9.470864934414343e-05,0.00010458107113175895,6.728380101449719e-05,6.207760057965312e-05,0.00032570022788692456
2021-06-25,3.4272318512475204e-05,6.0138644599934396e-05,0.00013775678892024798,7.283249214156152e-05,1.3720740669256686e-05,0.00012275697115378677,0.00024259474598990546,0.00010411115629028198,0.00012156816711058513,8.989761260801875e-05,0.0004808233445837189,0.0007109295257620501,0.0003556930669382613,0.0007565453272853123,0.000351516650434907,0.00031376060669737274,7.105714063847638e-05,0.00015408276802009876,0.0001807778400995759,9.447616700286524e-05,9.542033815352106e-05,0.00010397277030584453,6.902605031075948e-05,6.777451334632758e-05,0.0003635412052155081
2021-06-28,3.47456567946346e-05,5.9559165887998146e-05,0.00011920623853457435,7.863566610399482e-05,1.4080901364983512e-05,0.00012318938292209128,0.00023603615775947518,0.00010567219116874529,0.00012183719816855976,9.201268371078703e-05,0.0004847767887498764,0.0006880087671490649,0.00033696535495724746,0.0007866183097178142,0.0003487161809553069,0.00032407412737895676,7.691629244723043e-05,0.00016147773421408817,0.00018630474340139354,9.587934949791202e-05,9.491820115585677e-05,0.00011471219013634616,7.652534593473395e-05,6.79203991377864e-05,0.00036318420028993217
2021-06-29,3.4952646462995494e-05,6.679199404798725e-05,0.00011692191649399218,8.347505327016365e-05,1.4570970736634128e-05,0.00012318107820305193,0.0002334464939807248,0.00011350301972982507,0.00012185610860960168,9.838850046729774e-05,0.0006056702787551516,0.0007023497467894027,0.00040908031971903573,0.0012428364476646677,0.0004133928179310271,0.00031190749251091117,7.442461679358294e-05,0.00015730417565345544,0.0001734106180206049,9.605297195312105e-05,9.486188422390537e-05,8.62328925812917e-05,7.642835729566916e-05,6.198241083996233e-05,0.000378783108517693
2021-06-30,3.4793586310453554e-05,6.696333994812979e-05,0.00011815146562346282,8.34902118713236e-05,1.4610739129498648e-05,0.00012851349810409242,0.00024293729676993077,0.00011576986651036239,0.00012744124676936002,0.00010366110227942012,0.0004813675839893058,0.0007053494196582579,0.0004102968482067379,0.0011972628449662369,0.0004144926257427049,0.000313481387737918,8.8990281690849e-05,0.00015780898714429155,0.0001734691627651023,9.447382939059029e-05,9.449098150201249e-05,8.873062769002932e-05,7.796211741315507e-05,7.41495127560654e-05,0.00039657502856522227
2021-07-01,3.478979982552712e-05,6.649271476619146e-05,0.00011117375643129292,8.456850332284787e-05,1.467816006906891e-05,0.00012939965249212623,0.00025294918309231484,9.422237005068037e-05,0.00012822034639204606,9.923881765646918e-05,0.0004813650434281531,0.0007052377816803741,0.00040715630227718114,0.0011938993668079963,0.000344669266104946,0.00031832820251700067,9.838145105843105e-05,0.0001568600507924198,0.00017136729253185103,7.853646668454991e-05,6.846426807014265e-05,7.771902746443366e-05,0.00011672575427953563,8.015208051254386e-05,0.0005186989744788385
2021-07-02,3.632391308598675e-05,6.62928598519158e-05,0.00011530727437688915,8.427583265965371e-05,1.4580394491958097e-05,0.00012874263497009156,0.0002462957921331334,9.791054485401289e-05,0.00012635658251761438,9.959460613050631e-05,0.0004343487355528038,0.0006544604460235986,0.00041565326518803704,0.001317537018938924,0.00034240291204951665,0.00031885684740880075,9.597119254539217e-05,0.00016011973409649802,0.00017668320138743536,7.214150392253178e-05,7.055177425478826e-05,7.696870023617274e-05,0.00012451812973036144,7.819715645423074e-05,0.0005099765180170423
2021-07-06,3.874199504943447e-05,6.743473270889294e-05,0.00011644070957619404,8.548283982106422e-05,1.4162306349961847e-05,0.00010967359869640359,0.00022504874015857556,9.98300448232061e-05,0.00013879262211520898,0.00012389516494123288,0.0004372966377598381,0.0004900006048310841,0.00035044229941459594,0.0012726988880570982,0.000342263216862931,0.0003200029459801765,9.470493747354819e-05,0.0001598819444844328,0.0001767097634239192,7.189346663552247e-05,8.830956738570763e-05,6.1014159223451503e-05,0.00012609802746447638,7.722244378175341e-05,0.0004981829884514823
2021-07-07,3.438511544625041e-05,5.294717001153207e-05,0.00012715014190821836,8.278814357589558e-05,1.2154318738780655e-05,0.00010471519581744085,0.00022593208782220478,0.00012061465301900478,0.00013103845357288497,0.00010096254469129223,0.00037510608721832094,0.00042603693006846866,0.0003330854196337482,0.0012756513714788594,0.0003997905639904708,0.0003411462715000023,8.137530597977748e-05,0.000173225870580379,0.00019226908274387288,7.478866133754514e-05,9.026788994518564e-05,6.1003476954388845e-05,0.0001260083142227328,9.64939443178595e-05,0.00048437598199484286
2021-07-08,3.501508697318879e-05,5.270564919640275e-05,0.00012220773120276082,8.652958547557214e-05,1.2751308734619474e-05,0.00010462975661214303,0.00022476041218664472,0.00015528808238056237,0.00014838145639068924,9.674652854533506e-05,0.0003886780802390466,0.00044915960445667793,0.0003189709800428205,0.0015214143358820847,0.0004134778232618689,0.00032579573594260187,8.771977425468087e-05,0.00017100126583723818,0.00019113610251850013,6.79153505745465e-05,9.17024620969298e-05,6.340942373931195e-05,0.0001236836661989617,9.781173440660981e-05,0.000582809329594967
2021-07-09,3.867810446979046e-05,5.470276192681479e-05,0.00012081753943424263,8.46819229897699e-05,1.1983007056108744e-05,0.00010412783924570082,0.00022279466634683007,0.00016309280729675745,0.0001506378000234358,9.987542339810517e-05,0.000413712572231341,0.0004574685121755211,0.00032136488810735435,0.0014490721683447533,0.0004112480963133658,0.0003336479619142433,8.928627722398336e-05,0.00019308790904242506,0.00020685109348233993,6.461346064221627e-05,8.763605617426699e-05,5.5978783386660024e-05,0.00012054177238000109,9.704817841736833e-05,0.000585361938522698
2021-07-12,4.473008852544166e-05,5.6821122499362586e-05,0.00014227336321067605,9.143543114836553e-05,1.2241384868574661e-05,0.00010452791619293445,0.00022345247121964172,0.00017830537083059057,0.00015933390026347014,9.917791802871658e-05,0.00041507536857973557,0.0004561515351750115,0.00033989263332678306,0.0015154473846657175,0.0004333213517221137,0.0003376258944712329,9.202430456793358e-05,0.00023250876410320001,0.00025253883738059164,7.908921148464498e-05,7.86965500607155e-05,5.5978536775265294e-05,0.00012036742216182372,0.00012907879082395125,0.00058707241537744
2021-07-13,4.425250704722326e-05,5.176823860789568e-05,0.0001392778832483785,8.956846474127375e-05,1.114613596688278e-05,0.00010360681512441203,0.00022125497984402912,0.00017701734381121974,0.00015675212792661905,8.826729885725963e-05,0.0004427181301783568,0.000537342300608346,0.0003236296463423467,0.0015423184854911646,0.0004333602067221225,0.00025692563633748837,9.786994436619e-05,0.00023020126964080393,0.00025008479791215754,8.028639087297661e-05,7.444094169551552e-05,5.3021684303810454e-05,0.0001187401393795447,0.00021895545885270497,0.0005656303621762583
